dataset,category,split,label,image_path,mask_path,has_mask
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0294.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0295.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0296.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0297.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0298.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0299.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0300.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0301.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0302.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0303.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0304.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0305.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0306.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0307.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0308.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0309.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0310.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0311.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0312.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0313.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0314.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0315.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0316.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0317.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0318.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0319.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0320.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0321.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0322.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0323.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0324.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0325.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0326.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0327.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0328.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0329.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0330.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0331.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0332.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0333.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0334.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0335.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0336.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0337.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0338.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0339.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0340.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0341.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0342.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0343.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0344.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0345.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0346.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0347.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0348.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0349.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0350.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0351.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0352.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0353.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0354.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0355.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0356.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0357.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0358.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0359.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0360.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0361.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0362.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0363.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0364.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0365.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0366.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0367.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0368.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0369.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0370.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0371.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0372.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0373.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0374.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0375.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0376.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0377.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0378.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0379.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0380.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0381.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0382.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0383.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0384.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0385.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0386.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0387.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0388.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0389.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0390.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0391.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0392.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0393.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0394.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0395.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0396.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0397.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0398.png,,False
BTAD,02,train,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\train\ok\0399.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0000.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0001.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0002.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0003.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0004.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0005.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0006.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0007.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0008.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0009.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0010.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0011.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0012.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0013.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0014.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0015.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0016.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0017.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0018.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0019.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0020.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0021.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0022.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0023.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0024.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0025.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0026.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0027.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0028.png,,False
BTAD,02,test,normal,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ok\0029.png,,False
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0000.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0000.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0001.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0001.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0002.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0002.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0003.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0003.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0004.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0004.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0005.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0005.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0006.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0006.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0007.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0007.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0008.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0008.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0009.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0009.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0010.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0010.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0011.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0011.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0012.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0012.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0013.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0013.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0014.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0014.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0015.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0015.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0016.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0016.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0017.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0017.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0018.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0018.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0019.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0019.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0020.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0020.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0021.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0021.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0022.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0022.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0023.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0023.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0024.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0024.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0025.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0025.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0026.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0026.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0027.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0027.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0028.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0028.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0029.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0029.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0030.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0030.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0031.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0031.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0032.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0032.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0033.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0033.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0034.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0034.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0035.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0035.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0036.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0036.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0037.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0037.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0038.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0038.png,True
BTAD,02,test,anomaly,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\test\ko\0039.png,D:\patchcore\data\BTAD\BTech_Dataset_transformed\02\ground_truth\ko\0039.png,True
