dataset,category,defect_type,split,label,image_path,mask_path,image_width,image_height,image_area_pixels,defect_area_pixels,defect_area_ratio,defect_area_percent_of_full_image
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\087.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\087.png,1342,1118,1500356,3514,0.002342110805702113,0.2342110805702113
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\088.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\088.png,1342,1118,1500356,4051,0.002700025860529101,0.2700025860529101
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\089.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\089.png,1342,1118,1500356,2702,0.0018009059183287167,0.18009059183287165
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\090.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\090.png,1342,1118,1500356,3182,0.0021208299896824487,0.21208299896824487
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\091.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\091.png,1342,1118,1500356,5277,0.0035171652594450918,0.3517165259445092
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\092.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\092.png,1342,1118,1500356,4374,0.002915308100210883,0.2915308100210883
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\093.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\093.png,1342,1118,1500356,3916,0.002610047215460864,0.2610047215460864
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\094.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\094.png,1342,1118,1500356,3077,0.00205084659907382,0.20508465990738198
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\095.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\095.png,1342,1118,1500356,2818,0.0018782209022392019,0.18782209022392019
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\096.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\096.png,1342,1118,1500356,5739,0.003825092178123059,0.3825092178123059
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\097.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\097.png,1342,1118,1500356,8369,0.005578009485748716,0.5578009485748716
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\098.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\098.png,1342,1118,1500356,8262,0.005506693078176113,0.5506693078176114
VisA,chewinggum,anomaly,test,anomaly,D:\patchcore\data\VisA\chewinggum\Data\Images\Anomaly\099.JPG,D:\patchcore\data\VisA\chewinggum\Data\Masks\Anomaly\099.png,1342,1118,1500356,4877,0.0032505618666503148,0.3250561866650315
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\000.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\000.png,1500,1000,1500000,4972,0.0033146666666666667,0.3314666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\001.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\001.png,1500,1000,1500000,47652,0.031768,3.1767999999999996
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\002.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\002.png,1500,1000,1500000,15533,0.010355333333333333,1.0355333333333332
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\003.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\003.png,1500,1000,1500000,7947,0.005298,0.5297999999999999
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\004.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\004.png,1500,1000,1500000,3481,0.0023206666666666666,0.23206666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\005.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\005.png,1500,1000,1500000,18793,0.012528666666666667,1.2528666666666668
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\006.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\006.png,1500,1000,1500000,16020,0.01068,1.068
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\007.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\007.png,1500,1000,1500000,15429,0.010286,1.0286
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\008.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\008.png,1500,1000,1500000,10141,0.0067606666666666666,0.6760666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\009.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\009.png,1500,1000,1500000,14186,0.009457333333333333,0.9457333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\010.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\010.png,1500,1000,1500000,3148,0.0020986666666666666,0.20986666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\011.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\011.png,1500,1000,1500000,3963,0.002642,0.2642
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\012.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\012.png,1500,1000,1500000,3254,0.0021693333333333334,0.21693333333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\013.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\013.png,1500,1000,1500000,729,0.000486,0.0486
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\014.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\014.png,1500,1000,1500000,3958,0.0026386666666666668,0.2638666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\015.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\015.png,1500,1000,1500000,999,0.000666,0.0666
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\016.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\016.png,1500,1000,1500000,1979,0.0013193333333333334,0.13193333333333335
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\017.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\017.png,1500,1000,1500000,8177,0.005451333333333333,0.5451333333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\018.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\018.png,1500,1000,1500000,5492,0.0036613333333333333,0.3661333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\019.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\019.png,1500,1000,1500000,2341,0.0015606666666666666,0.15606666666666666
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\020.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\020.png,1500,1000,1500000,345,0.00023,0.023
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\021.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\021.png,1500,1000,1500000,641,0.00042733333333333333,0.04273333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\022.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\022.png,1500,1000,1500000,309,0.000206,0.0206
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\023.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\023.png,1500,1000,1500000,566,0.0003773333333333333,0.037733333333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\024.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\024.png,1500,1000,1500000,258,0.000172,0.0172
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\025.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\025.png,1500,1000,1500000,313,0.00020866666666666668,0.02086666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\026.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\026.png,1500,1000,1500000,274,0.00018266666666666667,0.018266666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\027.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\027.png,1500,1000,1500000,524,0.00034933333333333333,0.03493333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\028.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\028.png,1500,1000,1500000,96,6.4e-05,0.0063999999999999994
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\029.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\029.png,1500,1000,1500000,612,0.000408,0.0408
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\030.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\030.png,1500,1000,1500000,219,0.000146,0.0146
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\031.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\031.png,1500,1000,1500000,166,0.00011066666666666667,0.011066666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\032.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\032.png,1500,1000,1500000,99,6.6e-05,0.006600000000000001
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\033.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\033.png,1500,1000,1500000,158,0.00010533333333333334,0.010533333333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\034.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\034.png,1500,1000,1500000,110,7.333333333333333e-05,0.007333333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\035.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\035.png,1500,1000,1500000,373,0.0002486666666666667,0.02486666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\036.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\036.png,1500,1000,1500000,119,7.933333333333333e-05,0.007933333333333332
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\037.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\037.png,1500,1000,1500000,105,7e-05,0.006999999999999999
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\038.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\038.png,1500,1000,1500000,90,6e-05,0.006
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\039.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\039.png,1500,1000,1500000,222,0.000148,0.014799999999999999
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\040.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\040.png,1500,1000,1500000,220642,0.14709466666666668,14.709466666666668
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\041.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\041.png,1500,1000,1500000,302786,0.20185733333333333,20.18573333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\042.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\042.png,1500,1000,1500000,237362,0.15824133333333334,15.824133333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\043.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\043.png,1500,1000,1500000,212462,0.14164133333333334,14.164133333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\044.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\044.png,1500,1000,1500000,289857,0.193238,19.3238
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\045.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\045.png,1500,1000,1500000,199078,0.13271866666666668,13.271866666666668
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\046.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\046.png,1500,1000,1500000,240744,0.160496,16.0496
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\047.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\047.png,1500,1000,1500000,290921,0.19394733333333333,19.394733333333335
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\048.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\048.png,1500,1000,1500000,253273,0.16884866666666667,16.884866666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\049.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\049.png,1500,1000,1500000,239633,0.15975533333333333,15.975533333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\050.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\050.png,1500,1000,1500000,309405,0.20627,20.627000000000002
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\051.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\051.png,1500,1000,1500000,191017,0.12734466666666666,12.734466666666666
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\052.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\052.png,1500,1000,1500000,212377,0.14158466666666666,14.158466666666666
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\053.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\053.png,1500,1000,1500000,211771,0.14118066666666668,14.118066666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\054.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\054.png,1500,1000,1500000,198472,0.13231466666666666,13.231466666666666
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\055.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\055.png,1500,1000,1500000,237585,0.15839,15.839
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\056.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\056.png,1500,1000,1500000,231087,0.154058,15.4058
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\057.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\057.png,1500,1000,1500000,208331,0.13888733333333333,13.888733333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\058.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\058.png,1500,1000,1500000,278351,0.18556733333333333,18.556733333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\059.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\059.png,1500,1000,1500000,306947,0.20463133333333333,20.46313333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\060.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\060.png,1500,1000,1500000,2785,0.0018566666666666666,0.18566666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\061.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\061.png,1500,1000,1500000,671,0.00044733333333333333,0.04473333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\062.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\062.png,1500,1000,1500000,2105,0.0014033333333333333,0.14033333333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\063.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\063.png,1500,1000,1500000,3474,0.002316,0.2316
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\064.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\064.png,1500,1000,1500000,2552,0.0017013333333333333,0.17013333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\065.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\065.png,1500,1000,1500000,1093,0.0007286666666666666,0.07286666666666666
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\066.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\066.png,1500,1000,1500000,3419,0.0022793333333333333,0.22793333333333332
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\067.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\067.png,1500,1000,1500000,6521,0.004347333333333333,0.4347333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\068.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\068.png,1500,1000,1500000,6370,0.004246666666666667,0.4246666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\069.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\069.png,1500,1000,1500000,4450,0.0029666666666666665,0.29666666666666663
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\070.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\070.png,1500,1000,1500000,6096,0.004064,0.4064
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\071.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\071.png,1500,1000,1500000,5625,0.00375,0.375
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\072.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\072.png,1500,1000,1500000,5002,0.0033346666666666668,0.3334666666666667
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\073.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\073.png,1500,1000,1500000,5583,0.003722,0.37220000000000003
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\074.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\074.png,1500,1000,1500000,7118,0.004745333333333333,0.4745333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\075.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\075.png,1500,1000,1500000,8876,0.0059173333333333335,0.5917333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\076.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\076.png,1500,1000,1500000,12032,0.008021333333333333,0.8021333333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\077.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\077.png,1500,1000,1500000,2889,0.001926,0.1926
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\078.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\078.png,1500,1000,1500000,3873,0.002582,0.2582
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\079.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\079.png,1500,1000,1500000,3396,0.002264,0.2264
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\080.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\080.png,1500,1000,1500000,861,0.000574,0.0574
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\081.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\081.png,1500,1000,1500000,1052,0.0007013333333333333,0.07013333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\082.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\082.png,1500,1000,1500000,2829,0.001886,0.18860000000000002
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\083.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\083.png,1500,1000,1500000,1586,0.0010573333333333333,0.10573333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\084.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\084.png,1500,1000,1500000,1655,0.0011033333333333333,0.11033333333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\085.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\085.png,1500,1000,1500000,515,0.00034333333333333335,0.034333333333333334
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\086.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\086.png,1500,1000,1500000,2612,0.0017413333333333332,0.17413333333333333
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\087.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\087.png,1500,1000,1500000,285,0.00019,0.019
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\088.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\088.png,1500,1000,1500000,640,0.00042666666666666667,0.042666666666666665
VisA,fryum,anomaly,test,anomaly,D:\patchcore\data\VisA\fryum\Data\Images\Anomaly\089.JPG,D:\patchcore\data\VisA\fryum\Data\Masks\Anomaly\089.png,1500,1000,1500000,2031,0.001354,0.1354
